Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),8/43,5.886839048691493e-06,9.849874486699493e-05,0,0,9.709554933084345,116.9301443393057,MED11;MED14;MED30;MED20;MED8;MED15;MED26;MED7
GO_Biological_Process_2023,Histone H2A Acetylation (GO:0043968),6/21,6.321819373996915e-06,0.0001041230655850734,0,0,16.9353579175705,202.74169684816195,MORF4L1;KAT5;TRRAP;RUVBL2;RUVBL1;YEATS4
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),6/21,6.321819373996915e-06,0.0001041230655850734,0,0,16.9353579175705,202.74169684816195,RPS15;UBB;MYC;ATM;RPS20;RPL17
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair (GO:2000779),11/88,6.34499930909041e-06,0.0001041230655850734,0,0,6.095238095238095,72.94685601943362,MORF4L1;KDM1A;KAT5;TRRAP;RUVBL2;CHEK1;RUVBL1;RPA2;YEATS4;ARID1A;SMARCA4
GO_Biological_Process_2023,Response To Ionizing Radiation (GO:0010212),10/72,6.426850188463422e-06,0.00010479449988832076,0,0,6.871955953977554,82.15441211138723,BARD1;CDKN1A;KAT5;FANCD2;MYC;ATM;BRCA1;BRCA2;MAPK14;TP53
GO_Biological_Process_2023,Regulation Of DNA Metabolic Process (GO:0051052),13/124,6.764074552332926e-06,0.0001095951319871664,0,0,5.010239314204072,59.64131314513445,BARD1;TAF12;TRRAP;XRCC5;EHMT2;TAF9;SMARCA5;BRCA1;KAT2B;MYC;RUVBL2;RUVBL1;TAF2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),30/525,6.848204690952229e-06,0.00011026040257130632,0,0,2.6403162055335967,31.39738360213816,PRKN;BECN1;APP;HDAC3;HSP90AB1;TXN;FGF2;EGFR;RELA;RPS15;SOX2;CASP8;RACK1;EP300;RIPK1;RPL17;BRD4;CD74;HSP90AA1;SMAD4;FN1;TNFRSF1A;SOD1;PIK3CA;IL1B;PPARG;RPS20;TP53;TLR4;TLR2
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),12/106,6.892715770988836e-06,0.00011028345233582136,0,0,5.454009819967267,64.82115426428946,CDK7;CDKN1A;RRM1;CCNH;CDKN2A;PTEN;E2F1;AKT1;CCL2;ARID1A;EGFR;SMARCA4
GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),6/22,8.521739544694444e-06,0.00013550095176657003,0,0,15.876084598698482,185.31979019992968,RPL5;MRPL20;RPL10;RPL10L;RPLP0;RPL6
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),27/452,8.957785816595475e-06,0.0001415551338918791,0,0,2.758909090909091,32.066765822645856,TRRAP;TAF9;SUPT4H1;YEATS4;YBX1;BRCA2;NR3C1;HIF1A;RPL6;RELA;SOX2;RBBP4;RUVBL2;NSD2;RUVBL1;E2F1;CREBBP;TAF12;FUS;STAT3;ATRX;SMARCA5;ESR1;HCFC1;KAT2B;TP53;EZH2
GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),7/33,9.133829835317263e-06,0.0001434515606037558,0,0,11.417140468227425,132.47908025400602,HSP90AA1;HSP90AB1;XRCC5;MYC;MAPK1;CTNNB1;MAPK3
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),4/7,9.713637158273848e-06,0.00015070855227382454,0,0,56.24190064794816,649.14287934699,BECN1;KAT2B;KAT5;CDCA8
GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),4/7,9.713637158273848e-06,0.00015070855227382454,0,0,56.24190064794816,649.14287934699,BECN1;KAT2B;KAT5;CDCA8
GO_Biological_Process_2023,protein-DNA Complex Organization (GO:0071824),9/60,9.818341530569743e-06,0.0001514153874593888,0,0,7.506550218340611,86.55996978560975,SOX2;HDAC3;HDAC1;MYC;ATRX;SUPT4H1;HMGN2;RPL17;EZH2
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),8/46,9.962822831753522e-06,0.00015272351167238934,0,0,8.941635133585597,102.9776832419272,BARD1;CDKN1A;MRE11;CHEK1;PLK1;RBBP8;ATM;BRCA1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),10/76,1.052734664907372e-05,0.0001604167108430281,0,0,6.454147602944102,73.97443376513921,APP;CD74;XBP1;IFNG;DHX9;IL1B;STAT3;TLR4;TLR2;HSPD1
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),7/34,1.1272120552420446e-05,0.00017074928174080675,0,0,10.993719806763284,125.25340761427988,BARD1;KAT2B;TAF12;TRRAP;TAF9;BRCA1;TAF2
GO_Biological_Process_2023,Positive Regulation Of Cytoplasmic Translation (GO:2000767),5/14,1.1426802878830396e-05,0.0001710679261392153,0,0,23.47763347763348,267.1648766284538,SYNCRIP;PKM;DHX9;YBX1;PABPC1
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522),5/14,1.1426802878830396e-05,0.0001710679261392153,0,0,23.47763347763348,267.1648766284538,SMAD4;XBP1;HIF1A;RELA;RUNX2
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),7/35,1.3808800419557996e-05,0.0002034895934078696,0,0,10.60054347826087,118.6222488822572,XRCC5;HNRNPA2B1;MAPK1;CTNNB1;ATM;HNRNPA1;MAPK3
GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),7/35,1.3808800419557996e-05,0.0002034895934078696,0,0,10.60054347826087,118.6222488822572,CDKN1A;CCNB1;RRM1;CCND1;CDK4;CDK2;BRD4
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),8/48,1.3830933301941135e-05,0.0002034895934078696,0,0,8.49368191721133,95.03243439128622,MAPK8;CASP8;IL1B;CHEK1;TLR4;NFKB1;MAPK3;TNFRSF1A
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),6/24,1.4774850987758608e-05,0.0002161349630209259,0,0,14.11062906724512,156.94665822429687,NPM1;RRM1;CCNB1;CCND1;CDK4;BRD4
GO_Biological_Process_2023,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),10/79,1.4928523599327644e-05,0.0002171421614447657,0,0,6.172581105508515,68.59118315538795,HDAC4;HDAC3;KDM1A;UBB;UBE2D1;XIAP;STUB1;BRCA1;HSPBP1;CENPS
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),8/49,1.619550154014027e-05,0.0002342400222754751,0,0,8.28609384133057,91.40205367132924,CASP9;PRKDC;E2F1;EP300;ATM;BRCA1;TP53;BCL2L1
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",7/36,1.679977812113741e-05,0.00023778026113192705,0,0,10.23448275862069,112.5193862070115,CDKN1A;KAT5;ATRX;MDM2;ATM;RPL26;TP53
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),7/36,1.679977812113741e-05,0.00023778026113192705,0,0,10.23448275862069,112.5193862070115,HSPA9;PRKDC;STAT1;STAT3;MAPK14;HIF1A;HSPA1B
GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),7/36,1.679977812113741e-05,0.00023778026113192705,0,0,10.23448275862069,112.5193862070115,MORF4L1;KAT5;TRRAP;FUS;RUVBL2;RUVBL1;YEATS4
GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),5/15,1.681180752534328e-05,0.00023778026113192705,0,0,21.12878787878788,232.27783129326295,DNAJB1;CREBBP;EP300;MAPT;MTOR
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253),4/8,1.9068351029219213e-05,0.0002667485171300612,0,0,42.1792656587473,458.3823517518513,PRKN;UBB;MYC;MDM2
GO_Biological_Process_2023,Internal Protein Amino Acid Acetylation (GO:0006475),4/8,1.9068351029219213e-05,0.0002667485171300612,0,0,42.1792656587473,458.3823517518513,KAT2B;KAT5;EP300;MAPT
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),13/137,2.002834977876709e-05,0.00027865530126980294,0,0,4.481970299843684,48.48757627680311,USP7;CDKN1A;RPL13A;BRCA1;YBX1;TYMS;MRPL13;NFKB1;SYNCRIP;EPRS1;NCL;RACK1;EP300
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),7/37,2.030625784321658e-05,0.0002809947031277538,0,0,9.89282608695652,106.8878452398955,CDKN1A;DNMT1;JUN;PTEN;PPARG;FGF2;MMP9
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),14/158,2.111661717183137e-05,0.00029063731161230275,0,0,4.161239882266372,44.79762107126875,PRKDC;PLK1;MAPK14;MTOR;AURKA;MAPK8;PRKACG;CDK2;MAPK1;RIPK1;ATM;PRKACA;PRKACB;TAF1
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",15/180,2.2427340257413344e-05,0.0003070266901549634,0,0,3.895414320193081,41.70130544891747,HSPA8;SRSF1;HNRNPR;SNU13;U2AF1;EFTUD2;HNRNPM;SYNCRIP;HNRNPK;U2AF2;HNRNPA2B1;SNRPF;HNRNPC;PABPC1;HNRNPA1
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),10/83,2.319452552821491e-05,0.0003158403476182456,0,0,5.833158478462876,62.249100628297725,PRKN;VCP;PLK1;RACK1;MDM2;STUB1;HSPBP1;HSPA1B;RBX1;TAF1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",5/16,2.3985265288504e-05,0.00032316989020300126,0,0,19.207005116096024,204.32548148087008,CYCS;COX6A1;COX5A;COX6A2;COX6B1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),5/16,2.3985265288504e-05,0.00032316989020300126,0,0,19.207005116096024,204.32548148087008,PRKN;CD74;KDM1A;TAF9;MDM2
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),6/26,2.4290917427219232e-05,0.0003238788990295897,0,0,12.69826464208243,134.92424329712526,HSP90AA1;HSP90AB1;MRE11;TERT;RPA1;NHP2
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),6/26,2.4290917427219232e-05,0.0003238788990295897,0,0,12.69826464208243,134.92424329712526,PRKDC;STAT1;STAT3;MAPK14;HIF1A;HSPA1B
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),8/52,2.5419869272803768e-05,0.0003371754680744956,0,0,7.7199445434739555,81.67685450857569,MRE11;RUVBL2;RUVBL1;ATRX;HNRNPA2B1;MAPK1;ATM;MAPK3
GO_Biological_Process_2023,Positive Regulation Of Double-Strand Break Repair (GO:2000781),10/84,2.578786877340745e-05,0.0003402935260820777,0,0,5.754036312023183,60.79488276444739,MORF4L1;KAT5;TRRAP;PRKDC;FUS;RUVBL2;RUVBL1;YEATS4;ARID1A;SMARCA4
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),11/102,2.6354088945988187e-05,0.0003459818856498962,0,0,5.153797956429536,54.34106387538717,RPS26;KAT2B;HNRNPK;TAF12;TRRAP;FUS;U2AF2;SRSF1;TAF9;HNRNPA1;RPS13
GO_Biological_Process_2023,Histone H4 Acetylation (GO:0043967),7/39,2.913846191407005e-05,0.0003786520939087276,0,0,9.273573369565218,96.8481140990343,MORF4L1;KAT5;TRRAP;RUVBL2;RUVBL1;YEATS4;HCFC1
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),7/39,2.913846191407005e-05,0.0003786520939087276,0,0,9.273573369565218,96.8481140990343,VCP;UBB;AKT1;NDUFS1;MAPT;SOD1;BCL2L1
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),8/53,2.933435569689697e-05,0.0003792724776972537,0,0,7.54800290486565,78.77662821991075,CDKN1A;CCNB1;CDK7;HSP90AB1;CCND1;CCNH;CDKN2A;GTF2H1
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),6/27,3.06188704030499e-05,0.0003938909961397374,0,0,12.092965602726991,125.6930033367364,HSP90AA1;HSP90AB1;IFNG;IL1B;AKT1;TLR4
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),17/231,3.259794141868165e-05,0.00041725365015912513,0,0,3.410415368639668,35.23389271823949,APP;CD74;CDKN1A;HSP90AA1;MRE11;HDAC3;CDCA8;FGF2;MMP9;EGFR;CCND1;IL1B;RACK1;AKT1;RIPK1;KRAS;MAPK3
GO_Biological_Process_2023,Peptidyl-Lysine Acetylation (GO:0018394),4/9,3.3689337676115126e-05,0.0004290781315962922,0,0,33.741684665226785,347.4829750988189,KAT2B;CREBBP;KAT5;EP300
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),9/70,3.514668555896851e-05,0.0004454233417374228,0,0,6.272746796477915,64.33316718485563,TERT;IL1B;AKT1;HTT;RIPK1;BRCA1;RELA;HSPA1B;BCL2L1
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),12/125,3.701301502257924e-05,0.00046676511555567913,0,0,4.532529417485169,46.251022288098696,HDAC4;APP;CD74;CASP8;STAT1;CASP3;IL1B;TAF9;RIPK1;NFKB1;RELA;BCL2L1
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),6/28,3.820575839171125e-05,0.000479444811190102,0,0,11.5426937487675,117.41833276769196,HSP90AA1;HSP90AB1;IFNG;IL1B;AKT1;TLR4
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",16/211,3.856166937685465e-05,0.0004815506029499898,0,0,3.518198874296435,35.75634102854977,HSPA8;DHX9;SRSF1;HNRNPR;SNU13;U2AF1;EFTUD2;HNRNPM;SYNCRIP;HNRNPK;U2AF2;HNRNPA2B1;HNRNPC;PABPC1;SNRPF;HNRNPA1
GO_Biological_Process_2023,Negative Regulation Of mRNA Catabolic Process (GO:1902373),7/41,4.0909969315805855e-05,0.0005083957351867135,0,0,8.727173913043478,88.18055888589473,SYNCRIP;DHX9;FUS;E2F1;YBX1;PABPC1;ELAVL1
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),13/147,4.224129235858272e-05,0.0005224043885892356,0,0,4.145358011703596,41.75251151468386,HSP90AB1;RPL13A;YBX1;TYMS;MRPL13;NFKB1;EGFR;HDAC6;SYNCRIP;EPRS1;NCL;RACK1;AKT1
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),10/89,4.281283752567163e-05,0.0005244060481613367,0,0,5.388471872143589,54.20087415075638,KAT2B;XBP1;PKM;EPRS1;PRKDC;AKT1;PPARG;FOXO1;RELA;NFKB1
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),10/89,4.281283752567163e-05,0.0005244060481613367,0,0,5.388471872143589,54.20087415075638,PCNA;DHX9;RUVBL2;RUVBL1;XRCC1;BRCA1;ARID1A;ACTB;EGFR;SMARCA4
GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),9/72,4.414294123327308e-05,0.0005381234740818052,0,0,6.072988147223955,60.90039594975648,TERT;MYC;PGK1;MDM2;PPARG;STUB1;TP53;HIF1A;MTOR
GO_Biological_Process_2023,mRNA Processing (GO:0006397),16/214,4.57299209334864e-05,0.0005548274767285553,0,0,3.464355304710072,34.61846331740587,HSPA8;SRSF1;HNRNPR;SNU13;U2AF1;EFTUD2;HNRNPM;SYNCRIP;HNRNPK;U2AF2;HNRNPA2B1;HNRNPC;PABPC1;SNRPF;PRKACA;HNRNPA1
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),10/90,4.717574896262672e-05,0.0005649799587148629,0,0,5.3208424507658645,53.00426692517604,PRKN;VCP;PLK1;RACK1;MDM2;STUB1;HSPBP1;HSPA1B;RBX1;TAF1
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),6/29,4.722879342382057e-05,0.0005649799587148629,0,0,11.040271621239272,109.96670079125278,PRKN;HSP90AA1;HSP90AB1;CTNNB1;HIF1A;HSPA1B
GO_Biological_Process_2023,Protein Acetylation (GO:0006473),6/29,4.722879342382057e-05,0.0005649799587148629,0,0,11.040271621239272,109.96670079125278,KAT2B;CREBBP;KAT5;EP300;MAPT;FOXO1
GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),9/73,4.9324903569772766e-05,0.0005873104797145036,0,0,5.977790665938865,59.28223699124701,TERT;MYC;PGK1;MDM2;PPARG;STUB1;TP53;HIF1A;MTOR
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),8/57,5.040641245352902e-05,0.0005974093327825661,0,0,6.93041661108888,68.57919019723482,CASP9;CHEK1;ATRX;E2F1;ATM;MAPK14;TP53;MAPK3
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),12/130,5.452476817511446e-05,0.0006413145819563144,0,0,4.339355559694543,42.59882648224114,BECN1;CUL7;MYC;CHEK1;PLK1;CTNNB1;CALM3;ARID1A;RPL17;SMARCA4;BCL2L1;AURKA
GO_Biological_Process_2023,CRD-mediated mRNA Stabilization (GO:0070934),4/10,5.511297188687077e-05,0.0006413145819563144,0,0,28.116630669546435,275.7152074382545,SYNCRIP;DHX9;PABPC1;YBX1
GO_Biological_Process_2023,Mitotic G1/S Transition Checkpoint Signaling (GO:0044819),4/10,5.511297188687077e-05,0.0006413145819563144,0,0,28.116630669546435,275.7152074382545,PRKDC;CDK2;RPA2;TP53
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),4/10,5.511297188687077e-05,0.0006413145819563144,0,0,28.116630669546435,275.7152074382545,ATP5F1A;ATP5F1B;ATP5PO;ATP5F1C
GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),6/30,5.787997063831876e-05,0.0006704648182538281,0,0,10.579718004338394,103.227780878774,CDKN1A;MRE11;CHEK1;PLK1;ATM;BRCA1
GO_Biological_Process_2023,Positive Regulation Of Histone Methylation (GO:0031062),5/19,6.025627733491066e-05,0.000694847162060231,0,0,15.088899196042052,146.61738197943612,SMAD4;SMARCA5;CTNNB1;BRCA1;HCFC1
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),7/44,6.56471894866254e-05,0.000753617960025834,0,0,8.018331374853114,77.22627957609556,PRKN;DNAJB1;HSPA8;HSP90AA1;HSP90AB1;HSPA4;HSPD1
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),6/31,7.036634947475852e-05,0.0008041868511400974,0,0,10.156008676789588,97.10967704290186,KAT5;RUVBL2;STAT3;CTNNB1;ESR1;EGFR
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),13/155,7.317427271118569e-05,0.0008325606139583795,0,0,3.9102035118198177,37.23556463329907,SMAD4;CXCL8;HDAC1;NR3C1;MAPK14;RUNX2;EGFR;RELA;RACK1;AKT1;CCL2;CTNNB1;MAPT
GO_Biological_Process_2023,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),9/77,7.549023434668444e-05,0.0008551106191482839,0,0,5.625,53.38972831768196,MED11;MED14;MED30;MED20;MED8;SUPT4H1;MED15;MED26;MED7
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),8/61,8.280342643329533e-05,0.0009338183773975156,0,0,6.40605088995766,60.21073570195844,CD74;IL1B;STAT3;RIPK1;TLR4;RELA;HSPA1B;TLR2
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),9/78,8.360039990035237e-05,0.0009340089735449434,0,0,5.543193468767799,52.04760584376546,PRKN;VCP;CASP8;UBB;MDM2;STUB1;RPS27A;UBA52;HDAC6
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),6/32,8.491028524104656e-05,0.0009340089735449434,0,0,9.764892374436842,91.53527429157404,XRCC5;MAPK1;CTNNB1;ATM;HNRNPA1;MAPK3
GO_Biological_Process_2023,Regulation Of Cytoplasmic Transport (GO:1903649),4/11,8.500941048280149e-05,0.0009340089735449434,0,0,24.09873495834619,225.8713842471711,MAP2K1;USP7;MAPK1;MAPK3
GO_Biological_Process_2023,Negative Regulation Of Myotube Differentiation (GO:0010832),4/11,8.500941048280149e-05,0.0009340089735449434,0,0,24.09873495834619,225.8713842471711,HDAC4;XBP1;HDAC3;HDAC1
GO_Biological_Process_2023,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)",4/11,8.500941048280149e-05,0.0009340089735449434,0,0,24.09873495834619,225.8713842471711,SYNCRIP;DHX9;PABPC1;YBX1
GO_Biological_Process_2023,Regulation Of Cell Cycle Checkpoint (GO:1901976),4/11,8.500941048280149e-05,0.0009340089735449434,0,0,24.09873495834619,225.8713842471711,BARD1;RPA2;BRCA1;BRCA2
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),9/79,9.242969013564204e-05,0.0010111966100309,0,0,5.463724266999376,50.75287515598158,PRKN;BARD1;NDUFA13;HSP90AA1;VCP;IL1B;PTEN;FOXO1;RBX1
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),11/117,9.385757874969944e-05,0.0010224485174435,0,0,4.421073320092685,40.99984931888847,XBP1;MAPK8;CXCL8;IL1B;CTR9;CCL2;MAPK14;TLR4;NFKB1;RELA;TLR2
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),10/98,9.7853155164872e-05,0.0010614579543308,0,0,4.8351402426894765,44.63822079286962,MAP2K1;MAPK8;MYC;IL1B;CCL2;MAPK1;KRAS;MAPK14;RBX1;MAPK3
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),7/47,0.00010143577286012724,0.0010853291860966,0,0,7.415815217391304,68.19646515142003,DNMT1;JUN;HDAC1;STAT1;AKT1;FGF2;MMP9
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),5/21,0.0001014581082596894,0.0010853291860966,0,0,13.201433982683982,121.39859905017468,HSP90AA1;HSP90AB1;HSPA4;PSMG1;HSPD1
GO_Biological_Process_2023,Monoubiquitinated Protein Deubiquitination (GO:0035520),6/33,0.0001017496111965576,0.0010853291860966,0,0,9.402747650036153,86.43941734981001,KAT2B;USP7;TAF12;TRRAP;TAF9;TAF2
GO_Biological_Process_2023,Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),6/33,0.0001017496111965576,0.0010853291860966,0,0,9.402747650036153,86.43941734981001,NFKBIA;APP;MAPK8;IFNG;AKT1;NFKB1
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),11/119,0.00010939371973813896,0.0011620245748117,0,0,4.338754873294347,39.57186146082672,NFKBIA;CXCL8;DHX9;STAT1;AKT1;CCL2;RIPK1;BRCA1;TP53;RELA;TNFRSF1A
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),13/162,0.0001147508302696999,0.0012138930805389,0,0,3.725157437246844,33.79741272748396,KDM6B;APP;YBX1;BMI1;HIF1A;SOX2;CDH1;CDK4;MYC;CDK2;MDM2;TARDBP;KDM6A
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),7/48,0.0001163927872508254,0.0012261956187741,0,0,7.23457051961824,65.53464636088837,CDKN1A;RIPK1;MAPT;MAPK14;TLR4;TP53;SOD1
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),8/64,0.00011708653629280586,0.0012284489053671,0,0,6.061935885465298,54.876264248412376,HSP90AA1;POLR3B;DHX9;STAT1;XIAP;TLR4;TLR2;HSPD1
GO_Biological_Process_2023,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),6/34,0.00012113777159342652,0.0012457762285818,0,0,9.0664704059498,81.76670727700096,KAT2B;RBBP5;EP300;ASH2L;TP53;SMARCA4
GO_Biological_Process_2023,Axo-Dendritic Transport (GO:0008088),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,APP;HSPA8;MAPT
GO_Biological_Process_2023,Cellular Response To Lipoteichoic Acid (GO:0071223),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,MAPK14;RELA;TLR2
GO_Biological_Process_2023,Response To Lipoteichoic Acid (GO:0070391),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,MAPK14;RELA;TLR2
GO_Biological_Process_2023,Inclusion Body Assembly (GO:0070841),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,PRKN;MAPT;HDAC6
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,UBB;MYC;RPL26
GO_Biological_Process_2023,Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558),3/5,0.00012214446616173562,0.0012457762285818,0,0,63.13900862068966,568.9017923077595,IFNG;IL1B;NFKB1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),9/82,0.00012374314224817073,0.0012570731910925,0,0,5.238380092121792,47.131290687629,PRKN;NDUFA13;QARS1;AKT1;HTT;RIPK1;MMP9;RELA;BCL2L1
GO_Biological_Process_2023,Positive Regulation Of Histone H3-K4 Methylation (GO:0051571),4/12,0.00012516497515181548,0.0012664914481764,0,0,21.085313174946005,189.47004945445047,SMAD4;CTNNB1;BRCA1;HCFC1
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),11/122,0.00013678557505235838,0.0013786262682442,0,0,4.220839260312944,37.5532121158627,BARD1;PRKN;NDUFA13;VCP;HSP90AA1;UBB;MDM2;PRKACA;FOXO1;EGFR;RBX1
GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),8/66,0.00014588172340518652,0.0014645380859501,0,0,5.852302606866502,51.69171738147209,SYNCRIP;IFNG;EPRS1;STAT1;RPL13A;CCL2;TLR4;TLR2
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),13/166,0.0001466404902040082,0.00146640490204,0,0,3.627019089574156,32.017607533745185,PRKDC;PLK1;MAPK14;MTOR;AURKA;MAPK8;PRKACG;CDK2;MAPK1;ATM;PRKACA;PRKACB;TAF1
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),10/104,0.00016106500606567292,0.0015955890301022,0,0,4.525117556683272,39.5210305632464,NFKBIA;APP;RPS19;IFNG;DHX9;IL1B;RIPK1;TLR4;TNFRSF1A;TLR2
