Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),7/56,0.00031227574290956843,0.0027188808015993,0,0,6.050931677018633,48.84084515955932,APP;XBP1;SRC;FYN;TLR4;TP53;ICAM1
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),8/74,0.0003254108477744247,0.00280491952352,0,0,5.140819964349376,41.28295387853903,PRKN;PINK1;BDNF;CCL2;PARK7;SOD2;HIF1A;PPARGC1A
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),8/74,0.0003254108477744247,0.00280491952352,0,0,5.140819964349376,41.28295387853903,SOX2;CDK7;SMARCB1;CCNH;CDKN2A;MNAT1;SMARCA4;EZH2
GO_Biological_Process_2023,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),4/15,0.00032645311452913464,0.00280491952352,0,0,15.332417043000197,123.0767494352826,DHX9;PPARG;ELAVL1;POU5F1
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),4/15,0.00032645311452913464,0.00280491952352,0,0,15.332417043000197,123.0767494352826,PRKN;XBP1;LRRK2;PARK7
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),7/57,0.0003489376284627448,0.0029882789689989,0,0,5.929608695652174,47.20334596057966,H2AX;CASP9;MRPL36;ATM;PRPF19;TP53;ATR
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),11/136,0.00035471516870629624,0.0030278301328785,0,0,3.74540350877193,29.75421744616784,HSP90AA1;PINK1;TGFB1;HSP90AB1;PIK3CA;SRC;EGF;RACK1;PARK7;TXN;EGFR
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),5/27,0.0003586164872683723,0.0030412541063148,0,0,9.598091302636757,76.1441252156474,PINK1;PLK1;UBE2N;RPS2;BMI1
GO_Biological_Process_2023,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),5/27,0.0003586164872683723,0.0030412541063148,0,0,9.598091302636757,76.1441252156474,KDM1A;HDAC1;EP300;PARK7;SMARCA4
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),15/232,0.0003850425731895554,0.0032547935312981,0,0,2.9539986134333835,23.22479984292305,PRKN;CD74;PARP1;STAT1;TRAF2;ESR1;PINK1;CASP8;IL1B;UBE2N;HMOX1;MAP3K7;SQSTM1;GAPDH;BRD4
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),7/58,0.0003889675862609972,0.0032773655977862,0,0,5.8130434782608695,45.644101934027766,PRKN;IFNG;LRRK2;TRAF2;FYN;PARK7;SNCA
GO_Biological_Process_2023,Foam Cell Differentiation (GO:0090077),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,TGFB1;STAT1;PPARG
GO_Biological_Process_2023,Negative Regulation Of miRNA-mediated Gene Silencing (GO:0060965),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,PPARG;ELAVL1;POU5F1
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,PRKN;PINK1;PARK7
GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,KAT5;BIRC5;CDCA8
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,KAT5;BIRC5;CDCA8
GO_Biological_Process_2023,Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,LRRK2;PARK7;TXN
GO_Biological_Process_2023,Regulation Of Heterochromatin Formation (GO:0031445),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,KDM1A;SIN3A;CDK2
GO_Biological_Process_2023,ATP Synthesis Coupled Electron Transport (GO:0042773),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,NDUFA12;NDUFS2;NDUFV1
GO_Biological_Process_2023,Regulation Of Chaperone-Mediated Autophagy (GO:1904714),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,EEF1A1;GFAP;SNCA
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,SNRPD2;SNRPE;SNRPD3
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),6/42,0.0004035897134131864,0.0033278928171066,0,0,7.04880694143167,55.08721400005097,JUN;SMARCB1;HDAC1;EP300;TARDBP;SMARCA4
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),6/42,0.0004035897134131864,0.0033278928171066,0,0,7.04880694143167,55.08721400005097,XBP1;KAT5;HSPA5;FOXO3;HNRNPA1;TP53
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),15/233,0.0004029368169715321,0.0033278928171066,0,0,2.940295932451084,22.98350174695356,PRKN;XBP1;HDAC2;SMARCB1;HSP90AB1;HDAC1;SRC;PA2G4;SMARCA4;AURKA;PINK1;RBBP4;SIN3A;CTNNB1;PPARG
GO_Biological_Process_2023,RNA Capping (GO:0036260),3/7,0.0004128014061035775,0.0033278928171066,0,0,31.56627155172414,245.9815580112573,SNRPD2;SNRPE;SNRPD3
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Transcription (GO:0043923),4/16,0.00042727638045838,0.0034001363387057,0,0,14.053995680345572,109.03201568369354,JUN;SMARCB1;EP300;SMARCA4
GO_Biological_Process_2023,"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",4/16,0.00042727638045838,0.0034001363387057,0,0,14.053995680345572,109.03201568369354,HNRNPM;SFPQ;DHX9;RSRC1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),4/16,0.00042727638045838,0.0034001363387057,0,0,14.053995680345572,109.03201568369354,PRKN;CD74;KDM1A;TAF9
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),5/28,0.0004282713841631688,0.0034001363387057,0,0,9.180312441182007,71.20024023823918,IL1A;IL1B;AKT1;HIF1A;EGFR
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",5/28,0.0004282713841631688,0.0034001363387057,0,0,9.180312441182007,71.20024023823918,CD74;KDM1A;SNAI1;ATM;ATR
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),12/162,0.00043522886492422015,0.0034449024096426,0,0,3.408,26.37668814080605,PRKN;OXA1L;PINK1;PARP1;LRRK2;NDUFS1;PARK7;COX7A1;PPARGC1A;ATP5F1D;BCL2L1;HSPD1
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),6/43,0.0004599032303557477,0.0036292061561607,0,0,6.857946883977252,52.69985483280741,YY1;MYC;RUVBL2;RUVBL1;HNRNPD;HDAC8
GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),8/78,0.000466821704165974,0.003672705696631,0,0,4.846062869592282,37.16718527015927,CASP8;PARP1;POLR3B;DHX9;PRKDC;AKT1;IFI35;ATG5
GO_Biological_Process_2023,Negative Regulation Of DNA Binding (GO:0043392),5/29,0.00050765568582861,0.0039569226701227,0,0,8.797348484848484,66.73410907371161,NFKBIA;JUN;KDM1A;SUMO1;SIN3A
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),5/29,0.00050765568582861,0.0039569226701227,0,0,8.797348484848484,66.73410907371161,HSPA8;MED1;TGFB1;NR3C1;HSPA1B
GO_Biological_Process_2023,Response To Insulin (GO:0032868),8/79,0.0005090068978412168,0.0039569226701227,0,0,4.777562981374083,36.228494139398,XBP1;PKM;PARP1;PKLR;EIF6;PRKDC;AKT1;PPARG
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),8/79,0.0005090068978412168,0.0039569226701227,0,0,4.777562981374083,36.228494139398,PRKN;MAPK8;IFNG;ERBB2;AKT1;FYN;SQSTM1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),6/44,0.0005221544866216547,0.0040351110031235,0,0,6.677132092704647,50.46274003303849,TGFB1;IFNG;DHX9;CDH1;IL1B;EP300
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),6/44,0.0005221544866216547,0.0040351110031235,0,0,6.677132092704647,50.46274003303849,HDAC2;CXCL8;TGFB1;AKT1;TLR4;MTOR
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),7/61,0.0005315150364873563,0.0040953311955898,0,0,5.489251207729469,41.38774136556897,CD74;IL1B;STAT3;PARK7;TLR4;HSPA1B;TLR2
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),15/240,0.00054934918197616,0.0042202943038874,0,0,2.847787610619469,21.377704502662056,APP;DHX9;STAT3;IFI35;PARK7;PTGS2;MMP9;NFKBIA;IFNG;IL1B;PPARG;TLR4;TLR2;BRD4;SNCA
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),8/80,0.0005542269656877055,0.0042452810392266,0,0,4.710965867828613,35.32252184598533,CD74;STAT1;RPL13A;CCL2;GAPDH;TLR4;TLR2;SNCA
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),10/122,0.0005864970751426791,0.004479328538809,0,0,3.794349796811504,28.235057832788808,EEF1A1;BARD1;DDB1;PRKN;NDUFA13;HSP90AA1;PINK1;PRKACA;EGFR;GFAP
GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),6/45,0.0005907643048124905,0.004485687105146,0,0,6.505589854830636,48.36316278198198,PRKN;PINK1;EIF6;EP300;STUB1;HIF1A
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),6/45,0.0005907643048124905,0.004485687105146,0,0,6.505589854830636,48.36316278198198,HDAC2;KAT5;RBBP4;HDAC1;PRKDC;CHD4
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),5/30,0.0005976112967999367,0.0045245237891056,0,0,8.445021645021646,62.68376448658459,EEF1A1;MED1;ERBB2;MAPK1;EGFR
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),22/434,0.0006029913198036902,0.0045520616396741,0,0,2.294436565943057,17.010052721750196,CD74;HDAC2;XBP1;TGFB1;UBE2I;HSPA5;HDAC1;SRC;EGF;STAT3;FOXO3;SOD2;EGFR;RBBP4;CDH1;SIN3A;IL1B;SNAI1;RACK1;AKT1;FYN;ATM
GO_Biological_Process_2023,Box C/D snoRNP Assembly (GO:0000492),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,RUVBL2;RUVBL1;TAF9
GO_Biological_Process_2023,Regulation Of RNA Biosynthetic Process (GO:2001141),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,MED1;CXCL8;IL1B
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,CCNB1;KAT5;CDK1
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,IFNG;PPARG;SOD2
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,PRKN;RPS7;MYC
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),7/63,0.0006476505966683726,0.0047889836603437,0,0,5.292663043478261,38.8595747085461,CCNB1;CCND1;CDK4;CDK1;AKT1;EGFR;BRD4
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),9/102,0.000642005001209032,0.0047889836603437,0,0,4.107620791660797,30.194769091112143,DDB1;PRKN;HSPA8;HSP90AA1;CASP8;CASP3;PRPF19;SQSTM1;MTOR
GO_Biological_Process_2023,Anoikis (GO:0043276),3/8,0.0006490429616239197,0.0047889836603437,0,0,25.251724137931035,185.347949274297,PIK3CA;MAP3K7;MTOR
GO_Biological_Process_2023,Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),6/46,0.0006661672554026644,0.0048891913062683,0,0,6.342624728850326,46.38976562259475,ATP5F1B;TGFB1;AKT1;HMOX1;PTGS2;HIF1A
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),10/124,0.0006663675746675108,0.0048891913062683,0,0,3.727398364620522,27.260958338722894,NFKBIA;APP;IFNG;POLR3B;DHX9;IL1B;IFI35;TLR4;TLR2;SNCA
GO_Biological_Process_2023,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",4/18,0.0006922717239813788,0.005008902335289,0,0,12.045047824745447,87.6341310676033,H2AC8;H4C9;CDK1;CENPA
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),4/18,0.0006922717239813788,0.005008902335289,0,0,12.045047824745447,87.6341310676033,HSP90AB1;CCND1;AKT1;EGFR
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),4/18,0.0006922717239813788,0.005008902335289,0,0,12.045047824745447,87.6341310676033,PRKN;CD74;KDM1A;SNAI1
GO_Biological_Process_2023,Nucleosome Disassembly (GO:0006337),4/18,0.0006922717239813788,0.005008902335289,0,0,12.045047824745447,87.6341310676033,SMARCB1;H2BC1;SSRP1;SMARCA4
GO_Biological_Process_2023,Positive Regulation Of DNA Replication (GO:0045740),4/18,0.0006922717239813788,0.005008902335289,0,0,12.045047824745447,87.6341310676033,DHX9;EGF;SMARCA5;EGFR
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),8/83,0.0007097150543974964,0.0050927904452919,0,0,4.521830065359477,32.78619359934915,PRKN;SUMO1;LRRK2;PLK1;RACK1;STUB1;HSPBP1;HSPA1B
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),8/83,0.0007097150543974964,0.0050927904452919,0,0,4.521830065359477,32.78619359934915,PRKN;SUMO1;LRRK2;PLK1;RACK1;STUB1;HSPBP1;HSPA1B
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),8/83,0.0007097150543974964,0.0050927904452919,0,0,4.521830065359477,32.78619359934915,MYC;PLK1;RACK1;WDR5;CALM3;POU5F1;AURKA;BCL2L1
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),6/47,0.0007488112567297681,0.0053439754168802,0,0,6.187609121210518,44.53236887223448,IL1A;KAT5;IL1B;RPS3;TRAF2;MAP3K7
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),6/47,0.0007488112567297681,0.0053439754168802,0,0,6.187609121210518,44.53236887223448,TGFB1;IL1B;SNAI1;CTNNB1;MTOR;EZH2
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),10/126,0.0007550066712785821,0.0053608407398788,0,0,3.662755602505093,26.330758770926334,MAPK8;PINK1;TGFB1;IFNG;CDH1;IL1B;ERBB2;EP300;FYN;RNF2
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),18/328,0.0007552792466598122,0.0053608407398788,0,0,2.485911344205762,17.869782317383205,CD74;HSP90AA1;TGFB1;HSP90AB1;DHX9;SRC;LRRK2;FN1;TRAF2;CENPA;COX7A1;HSPD1;RPL38;PSMG1;MNAT1;TP53;PPARGC1A;SNCA
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),11/149,0.0007673304883372738,0.0054267298129507,0,0,3.390303203661327,24.317264907790804,PRKN;TGFB1;PRKDC;LRRK2;RACK1;AKT1;CALM3;PPARG;PARK7;TARDBP;SNCA
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),8/84,0.0007687174696752543,0.0054267298129507,0,0,4.462102969842908,31.996790216941665,SOX2;NDUFA13;ARL6IP1;SRC;MYC;AKT1;CYCS;SNCA
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),7/65,0.0007830466125404341,0.0054981659998806,0,0,5.1096326836581705,36.545719518440826,RPL30;CXCL8;RPS19;H2BC21;FAU;HMGN2;GAPDH
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),7/65,0.0007830466125404341,0.0054981659998806,0,0,5.1096326836581705,36.545719518440826,APP;CCNB1;RPS15A;CCND1;AKT1;EGFR;AURKA
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),9/105,0.0007922425208417361,0.0055329878728305,0,0,3.978643558951965,28.41007327808697,CASP9;PRKDC;CASP3;CYCS;ATM;TRAF2;BRCA1;TP53;BCL2L1
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),9/105,0.0007922425208417361,0.0055329878728305,0,0,3.978643558951965,28.41007327808697,PRKN;PINK1;BDNF;CCL2;CTNNB1;PARK7;FOXO3;SOD2;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),5/32,0.0008127268700004657,0.0056458579373436,0,0,7.818662818662819,55.63068868289874,MAPK1;CTNNB1;ATM;HNRNPA1;ATR
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),5/32,0.0008127268700004657,0.0056458579373436,0,0,7.818662818662819,55.63068868289874,HSPA8;NT5E;LRRK2;NDUFS1;HSPA1B
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),8/85,0.0008316003339962583,0.0057616447543719,0,0,4.403927227456639,31.233350361520344,PRKN;HSP90AB1;TGFB1;PLK1;CDK1;AKT1;FYN;PARK7
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),9/106,0.0008482508771720401,0.0058614584422575,0,0,3.9374240309728537,27.84677831996183,CDK7;SMARCB1;CCNH;CDKN2A;AKT1;CCL2;MNAT1;EGFR;SMARCA4
GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),7/66,0.0008586427495551321,0.0058705899788156,0,0,5.02277081798084,35.46155363180988,IFNG;STAT1;RPL13A;CCL2;GAPDH;TLR4;TLR2
GO_Biological_Process_2023,Cellular Response To Catecholamine Stimulus (GO:0071870),4/19,0.0008608100926058216,0.0058705899788156,0,0,11.2414686825054,79.33820130539902,PRKN;LRRK2;PRKACA;SNCA
GO_Biological_Process_2023,Cellular Response To Lectin (GO:1990858),4/19,0.0008608100926058216,0.0058705899788156,0,0,11.2414686825054,79.33820130539902,SRC;EP300;FYN;MAP3K7
GO_Biological_Process_2023,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),4/19,0.0008608100926058216,0.0058705899788156,0,0,11.2414686825054,79.33820130539902,SRC;EP300;FYN;MAP3K7
GO_Biological_Process_2023,Positive Regulation Of Histone Methylation (GO:0031062),4/19,0.0008608100926058216,0.0058705899788156,0,0,11.2414686825054,79.33820130539902,SMARCA5;WDR5;CTNNB1;BRCA1
GO_Biological_Process_2023,I-kappaB Phosphorylation (GO:0007252),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,MAP3K7;TLR4;TLR2
GO_Biological_Process_2023,Homologous Recombination (GO:0035825),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,HDAC10;MRPL36;BRCA1
GO_Biological_Process_2023,Endodermal Cell Fate Commitment (GO:0001711),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,SOX2;CTR9;POU5F1
GO_Biological_Process_2023,Regulation Of Tau-Protein Kinase Activity (GO:1902947),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,HSP90AA1;HSP90AB1;IFNG
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,XBP1;HSPA5;RACK1
GO_Biological_Process_2023,Positive Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901838),3/9,0.0009567217782484908,0.0063264741386963,0,0,21.042025862068964,146.28412027004518,SMARCB1;MTOR;SMARCA4
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),7/67,0.0009398796284413726,0.0063264741386963,0,0,4.938804347826087,34.422274796806775,CASP9;CASP8;RACK1;CYCS;PPARG;HSPD1;SNCA
GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),5/33,0.0009396876878720632,0.0063264741386963,0,0,7.539038342609771,52.546818189363165,HSP90AA1;HSP90AB1;MYC;MAPK1;CTNNB1
GO_Biological_Process_2023,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),5/33,0.0009396876878720632,0.0063264741386963,0,0,7.539038342609771,52.546818189363165,APP;IFNG;AKT1;HIF1A;MTOR
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),5/33,0.0009396876878720632,0.0063264741386963,0,0,7.539038342609771,52.546818189363165,PTBP1;HSP90AB1;TGFB1;CALM3;MTOR
GO_Biological_Process_2023,Monoubiquitinated Protein Deubiquitination (GO:0035520),5/33,0.0009396876878720632,0.0063264741386963,0,0,7.539038342609771,52.546818189363165,USP7;TRRAP;TAF9;RNF2;TAF2
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),14/227,0.0009459648234689026,0.0063264741386963,0,0,2.803221092559774,19.519683937960767,NDUFA13;TGFB1;CDKN2A;BRCA1;EGFR;RNF2;MTOR;SMARCA4;H3-5;ERBB2;RACK1;AKT1;TP53;HSPA1B
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),10/130,0.0009614998658367617,0.0063420142665798,0,0,3.539934354485777,24.59198106850029,PRMT5;CUL7;SMARCB1;MYC;PLK1;CTNNB1;CALM3;SMARCA4;BCL2L1;AURKA
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),22/452,0.0010255855159031,0.0067476810265469,0,0,2.196320877972302,15.116159981374524,PRMT5;HDAC10;TRRAP;STAT3;TAF9;SMARCA5;NR3C1;HIF1A;ESR1;RPL6;POU5F1;SOX2;SFPQ;RBBP4;RUVBL2;RUVBL1;HNRNPD;SNAI1;WDR5;PPARGC1A;TP53;EZH2
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),9/109,0.001035873861248,0.006798247551708,0,0,3.818711790393013,26.24413457750443,TGFB1;EGF;LRRK2;RUVBL1;MRPS12;NFKB1;EGFR;SMARCA4;TLR2
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),6/50,0.0010448597597728,0.0068400343171093,0,0,5.764839282192861,39.56912241403927,TPI1;PKM;PKLR;VDAC1;DLD;GAPDH
GO_Biological_Process_2023,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),4/20,0.0010563120039833,0.0068805160957716,0,0,10.538336933045356,72.21892454612765,TGFB1;IL1B;CCL2;TLR4
GO_Biological_Process_2023,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),4/20,0.0010563120039833,0.0068805160957716,0,0,10.538336933045356,72.21892454612765,HDAC2;RBBP4;HDAC1;SIN3A
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),11/155,0.0010619881369777,0.0069002811288208,0,0,3.2480354532163744,22.24128825654144,NFKBIA;APP;TGFB1;IFNG;POLR3B;DHX9;IL1B;IFI35;TLR4;TLR2;SNCA
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),16/283,0.0010693213069132,0.0069306879743362,0,0,2.5599043324447543,17.5116172423424,XBP1;SMARCB1;TGFB1;HSP90AB1;PA2G4;NFKB1;MTOR;SMARCA4;KAT5;SIN3A;IL1B;SNAI1;AKT1;CTNNB1;PPARG;EZH2
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),5/34,0.0010808176204072,0.0069534374987778,0,0,7.278698313181072,49.71378219973809,BARD1;TRRAP;TAF9;BRCA1;TAF2
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),5/34,0.0010808176204072,0.0069534374987778,0,0,7.278698313181072,49.71378219973809,IFNG;CTNNB1;FYN;FOXO3;SNCA
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943),5/34,0.0010808176204072,0.0069534374987778,0,0,7.278698313181072,49.71378219973809,SMARCB1;ERBB2;SMARCA5;MTOR;SMARCA4
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),15/257,0.0011043816551245,0.007059423570457,0,0,2.645405178088203,18.011160969509906,CXCL8;STAT1;SRC;CTR9;STAT3;TRAF2;FOXO3;NFKBIA;IL1A;IL1B;AKT1;CCL2;PRKACA;TP53;MAP3K7
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",12/180,0.0011051388003801,0.007059423570457,0,0,3.0400313971742543,20.695878140910487,EFTUD2;HSPA8;HNRNPM;HNRNPK;SNRPD2;RSRC1;HNRNPH1;SNRPE;SNRPD3;PABPC1;PRPF19;HNRNPA1
GO_Biological_Process_2023,Response To Lipid (GO:0033993),9/110,0.0011053997857262,0.007059423570457,0,0,3.780708201824549,25.7373533609665,TGFB1;IL1B;STAT3;CTNNB1;PPARG;FOXO3;ESR1;TLR4;SNCA
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),6/51,0.0011611985087267,0.0073796849265068,0,0,5.63644251626898,38.09278416919019,SRC;MAPK1;CTNNB1;ATM;HNRNPA1;ATR
GO_Biological_Process_2023,"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",6/51,0.0011611985087267,0.0073796849265068,0,0,5.63644251626898,38.09278416919019,USP7;DNMT1;SMARCA5;BMI1;H1-0;EZH2
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),9/111,0.0011786522373576,0.0074543332783974,0,0,3.743449781659389,25.243518108429463,HDAC2;TGFB1;HSP90AB1;RBBP4;SIN3A;HDAC1;EP300;PPARG;STUB1
GO_Biological_Process_2023,Double-Strand Break Repair Via Homologous Recombination (GO:0000724),9/111,0.0011786522373576,0.0074543332783974,0,0,3.743449781659389,25.243518108429463,YY1;RAD52;SFPQ;WRN;KAT5;UBE2N;CHD4;BRCA1;PALB2
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),8/90,0.0012108096407425,0.0076392144483563,0,0,4.134332323715394,27.76810256165585,PRKN;SUMO1;LRRK2;PLK1;RACK1;STUB1;HSPBP1;HSPA1B
