Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),2/21,0.0115184940304469,0.0558731950591543,0,0,13.550922761449078,60.4886274353273,KAT5;HDAC9
GO_Biological_Process_2023,Regulation Of Histone Deacetylation (GO:0031063),2/21,0.0115184940304469,0.0558731950591543,0,0,13.550922761449078,60.4886274353273,KAT2A;SUV39H1
GO_Biological_Process_2023,Regulation Of Mitochondrial Translation (GO:0070129),2/22,0.0126060598558803,0.0597887410307468,0,0,12.872727272727271,56.29987216191576,TSFM;MALSU1
GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),2/22,0.0126060598558803,0.0597887410307468,0,0,12.872727272727271,56.29987216191576,KAT2A;KAT5
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),2/22,0.0126060598558803,0.0597887410307468,0,0,12.872727272727271,56.29987216191576,AKT1;MT1E
GO_Biological_Process_2023,Positive Regulation Of Protein Autophosphorylation (GO:0031954),2/22,0.0126060598558803,0.0597887410307468,0,0,12.872727272727271,56.29987216191576,MRE11;NBN
GO_Biological_Process_2023,Homologous Chromosome Segregation (GO:0045143),2/22,0.0126060598558803,0.0597887410307468,0,0,12.872727272727271,56.29987216191576,PRDM9;FANCD2
GO_Biological_Process_2023,Negative Regulation Of Cell Death (GO:0060548),3/64,0.0137051287985756,0.0644751403398578,0,0,6.359048537447766,27.280223802336632,PRKN;AKT1;HTRA2
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),3/64,0.0137051287985756,0.0644751403398578,0,0,6.359048537447766,27.280223802336632,CASP8;APAF1;HTRA2
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),7/325,0.0139864862429136,0.065533455702684,0,0,2.8846819467308262,12.31662174756349,OXA1L;NPM1;TBC1D13;TIMM17A;AKT1;PHB2;TIMM50
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),3/65,0.0142876523785011,0.0666757110996718,0,0,6.256166982922201,26.578446965732493,CCNB1;CHEK1;AKT1
GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),3/66,0.0148840560751287,0.0690231831336807,0,0,6.156551509492686,25.903473156249785,PARP1;PRKDC;AKT1
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),2/24,0.0149094827595128,0.0690231831336807,0,0,11.7012987012987,49.212828770492855,ATP5F1D;MT1E
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),16/1127,0.0149824170146224,0.0690855895674256,0,0,1.927015558698727,8.095157197723964,PRKN;HDAC4;TRRAP;HDAC1;CTCF;GLRX2;BRCA2;TERF2;PML;SPOUT1;KAT2A;CASP8;RUVBL1;DNMT3B;H3C1;AKT1
GO_Biological_Process_2023,Protein Localization To Nucleus (GO:0034504),4/122,0.015379260184878,0.0706351791890446,0,0,4.399197145405887,18.365484135781166,WRN;AKT1;PHB2;PML
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),3/67,0.0154943768176814,0.070883723866716,0,0,6.060049019607843,25.253909605762995,BCL2L10;CASP8;APAF1
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),3/68,0.0161186479423977,0.0734504663100633,0,0,5.9665158371040725,24.62845531476212,HDAC4;MSH2;HDAC9
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),2/26,0.0173791496185112,0.0779713199100774,0,0,10.725108225108226,43.46333043592527,ATP5IF1;OXA1L
GO_Biological_Process_2023,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),2/26,0.0173791496185112,0.0779713199100774,0,0,10.725108225108226,43.46333043592527,PRKDC;PML
GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),2/26,0.0173791496185112,0.0779713199100774,0,0,10.725108225108226,43.46333043592527,AKT1;TERF2
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),2/26,0.0173791496185112,0.0779713199100774,0,0,10.725108225108226,43.46333043592527,MRE11;RAD51
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),3/71,0.0180754446088755,0.0807833332135128,0,0,5.70242214532872,22.884965761304223,CASP8;PARP1;GLO1
GO_Biological_Process_2023,Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),2/27,0.0186745523574805,0.0828237780129482,0,0,10.295584415584417,40.98253659280344,KAT2A;TRRAP
GO_Biological_Process_2023,Monoubiquitinated Histone Deubiquitination (GO:0035521),2/27,0.0186745523574805,0.0828237780129482,0,0,10.295584415584417,40.98253659280344,KAT2A;TRRAP
GO_Biological_Process_2023,DNA Replication (GO:0006260),3/73,0.0194501835966787,0.085610277800533,0,0,5.538935574229692,21.82284545349272,WRN;CHEK1;NAP1L1
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),3/73,0.0194501835966787,0.085610277800533,0,0,5.538935574229692,21.82284545349272,OXA1L;CPSF6;SOD2
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),2/28,0.020009406281394,0.0870821352021719,0,0,9.8991008991009,38.72085585838117,AKT1;TERF2
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),2/28,0.020009406281394,0.0870821352021719,0,0,9.8991008991009,38.72085585838117,TOMM70;SIN3A
GO_Biological_Process_2023,Regulation Of Glucose Metabolic Process (GO:0010906),2/28,0.020009406281394,0.0870821352021719,0,0,9.8991008991009,38.72085585838117,PRKN;AKT1
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),3/74,0.0201586647828889,0.0874043599914811,0,0,5.460646230323115,21.31902399804977,PRKN;MSH2;SOD2
GO_Biological_Process_2023,Establishment Of Mitotic Spindle Orientation (GO:0000132),2/29,0.0213830254796963,0.0919907888983245,0,0,9.531986531986531,36.65199306440991,HDAC3;KAT5
GO_Biological_Process_2023,Negative Regulation Of DNA Binding (GO:0043392),2/29,0.0213830254796963,0.0919907888983245,0,0,9.531986531986531,36.65199306440991,TNKS;SIN3A
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),4/135,0.0214539619547727,0.0919907888983245,0,0,3.960024106066693,15.21380255062082,PRKN;DLG4;AKT1;MT1E
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),3/77,0.0223686674302902,0.0955602630661663,0,0,5.238473767885533,19.906693126097117,HDAC2;SIN3A;HDAC1
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),2/30,0.0227947322131804,0.0966696307726848,0,0,9.191094619666048,34.7536042255875,HDAC4;KAT2A
GO_Biological_Process_2023,Homologous Chromosome Pairing At Meiosis (GO:0007129),2/30,0.0227947322131804,0.0966696307726848,0,0,9.191094619666048,34.7536042255875,PRDM9;FANCD2
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),7/364,0.0243068205417753,0.1019657959189277,0,0,2.5644163705750755,9.53193125731985,PRKN;HDAC1;UHRF1;DNMT3B;AKT1;CTCF;TERF2
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),2/31,0.0242438568456828,0.1019657959189277,0,0,8.873712494402149,33.006590178778474,HTRA2;PML
GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),2/31,0.0242438568456828,0.1019657959189277,0,0,8.873712494402149,33.006590178778474,MRE11;NBN
GO_Biological_Process_2023,Heterochromatin Formation (GO:0031507),2/32,0.0257297377436034,0.1071611299572301,0,0,8.577489177489177,31.39453543211697,UHRF1;PPM1D
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),2/32,0.0257297377436034,0.1071611299572301,0,0,8.577489177489177,31.39453543211697,TNKS;XRCC5
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),4/143,0.0258290715670905,0.1071906470034259,0,0,3.730594471790989,13.640003259763054,MRE11;TNKS;XRCC5;NBN
GO_Biological_Process_2023,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),2/33,0.0272517212072296,0.1115017607140873,0,0,8.300377042312526,29.903258696473884,HDAC4;KAT2A
GO_Biological_Process_2023,Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),2/33,0.0272517212072296,0.1115017607140873,0,0,8.300377042312526,29.903258696473884,UHRF1;AKT1
GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),2/33,0.0272517212072296,0.1115017607140873,0,0,8.300377042312526,29.903258696473884,TNKS;XRCC5
GO_Biological_Process_2023,Monoubiquitinated Protein Deubiquitination (GO:0035520),2/33,0.0272517212072296,0.1115017607140873,0,0,8.300377042312526,29.903258696473884,KAT2A;TRRAP
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle Process (GO:0010948),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,CHEK1;TERF2
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,PRKN;HDAC3
GO_Biological_Process_2023,Regulation Of DNA Biosynthetic Process (GO:2000278),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,TNKS;TERF2
GO_Biological_Process_2023,DNA Damage Checkpoint Signaling (GO:0000077),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,CHEK1;NBN
GO_Biological_Process_2023,Establishment Of Mitotic Spindle Localization (GO:0040001),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,HDAC3;KAT5
GO_Biological_Process_2023,Embryonic Limb Morphogenesis (GO:0030326),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,HDAC2;HDAC1
GO_Biological_Process_2023,Establishment Of Protein Localization To Organelle (GO:0072594),3/85,0.028881944745163,0.114934314362601,0,0,4.725490196078432,16.749682538140764,AKT1;PHB2;HK2
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),2/34,0.0288091613780093,0.114934314362601,0,0,8.040584415584416,28.52045014394881,KAT2A;TRRAP
GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),2/35,0.0304014201701374,0.1197506787718635,0,0,7.796536796536796,27.235376562442703,CCNB1;CDC25C
GO_Biological_Process_2023,Establishment Of Spindle Orientation (GO:0051294),2/35,0.0304014201701374,0.1197506787718635,0,0,7.796536796536796,27.235376562442703,HDAC3;KAT5
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),2/35,0.0304014201701374,0.1197506787718635,0,0,7.796536796536796,27.235376562442703,TNKS;XRCC5
GO_Biological_Process_2023,Base-Excision Repair (GO:0006284),2/36,0.0320278671698258,0.1244695038506275,0,0,7.566844919786096,26.03864011830784,WRN;XRCC1
GO_Biological_Process_2023,Histone H3 Acetylation (GO:0043966),2/36,0.0320278671698258,0.1244695038506275,0,0,7.566844919786096,26.03864011830784,KAT2A;TRRAP
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),2/36,0.0320278671698258,0.1244695038506275,0,0,7.566844919786096,26.03864011830784,HDAC2;HDAC1
GO_Biological_Process_2023,Interstrand Cross-Link Repair (GO:0036297),2/36,0.0320278671698258,0.1244695038506275,0,0,7.566844919786096,26.03864011830784,RAD51;FANCD2
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),3/89,0.0324753105764745,0.1253698036208085,0,0,4.504787961696306,15.439147850274194,PARP1;RUVBL1;XRCC1
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),3/89,0.0324753105764745,0.1253698036208085,0,0,4.504787961696306,15.439147850274194,TIMM8B;TIMM9;TIMM13
GO_Biological_Process_2023,Regulation Of Defense Response To Virus By Host (GO:0050691),2/37,0.033687879581065,0.1291924622877808,0,0,7.350278293135436,24.92197973106089,TOMM70;SIN3A
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),2/37,0.033687879581065,0.1291924622877808,0,0,7.350278293135436,24.92197973106089,PRKN;HDAC3
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),3/91,0.0343555433354184,0.1313195439334085,0,0,4.401960784313726,14.838974127355518,HDAC4;MSH2;HDAC9
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),2/38,0.035380842119083,0.1343547011188711,0,0,7.145743145743146,23.87810659771156,CCNB1;CDC25C
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),3/92,0.0353164375509171,0.1343547011188711,0,0,4.352280237937872,14.551443214308904,TIMM8B;TIMM9;TIMM13
GO_Biological_Process_2023,Cerebral Cortex Neuron Differentiation (GO:0021895),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,SIN3A
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,SOD2
GO_Biological_Process_2023,Intracellular Oxygen Homeostasis (GO:0032364),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,SOD2
GO_Biological_Process_2023,Inclusion Body Assembly (GO:0070841),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PRKN
GO_Biological_Process_2023,Immunoglobulin V(D)J Recombination (GO:0033152),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PRKDC
GO_Biological_Process_2023,Positive Regulation Of Programmed Necrotic Cell Death (GO:0062100),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PARP1
GO_Biological_Process_2023,Positive Regulation Of Necroptotic Process (GO:0060545),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PARP1
GO_Biological_Process_2023,Establishment Of Protein Localization To Telomere (GO:0070200),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,BRCA2
GO_Biological_Process_2023,Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,RAD51
GO_Biological_Process_2023,Response To Manganese Ion (GO:0010042),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PRKN
GO_Biological_Process_2023,Response To DNA Damage Checkpoint Signaling (GO:0072423),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,SMC1A
GO_Biological_Process_2023,"Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)",1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PRKN
GO_Biological_Process_2023,Maintenance Of DNA Repeat Elements (GO:0043570),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,MSH2
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Checkpoint (GO:1903504),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,CCNB1
GO_Biological_Process_2023,Regulation Of Protein Targeting (GO:1903533),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PRKN
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),5/233,0.0361120279228662,0.1343996431816579,0,0,2.848843964215173,9.461379119881126,PRKN;HDAC2;DLG4;HDAC1;SIN3A
GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),2/39,0.0371061469564954,0.1343996431816579,0,0,6.952263952263952,22.90056722350201,PRKN;AKT1
GO_Biological_Process_2023,Odontogenesis (GO:0042476),2/39,0.0371061469564954,0.1343996431816579,0,0,6.952263952263952,22.90056722350201,HDAC2;HDAC1
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),2/39,0.0371061469564954,0.1343996431816579,0,0,6.952263952263952,22.90056722350201,MSH2;UHRF1
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),2/39,0.0371061469564954,0.1343996431816579,0,0,6.952263952263952,22.90056722350201,ATP5IF1;AKT1
GO_Biological_Process_2023,Negative Regulation Of Gene Expression Via CpG Island Methylation (GO:0044027),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,UHRF1
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,HDAC9
GO_Biological_Process_2023,PML Body Organization (GO:0030578),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PML
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity By Regulation Of Protein Phosphorylation (GO:0044387),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,NPM1
GO_Biological_Process_2023,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746),1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,AKT1
GO_Biological_Process_2023,"Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",1/5,0.0383998980519022,0.1343996431816579,0,0,32.0,104.31041517729147,PARP1
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),2/40,0.0388631936270312,0.1352066796245818,0,0,6.768967874231032,21.983628785119755,CCNB1;CDC25C
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),2/40,0.0388631936270312,0.1352066796245818,0,0,6.768967874231032,21.983628785119755,AKT1;PHB2
GO_Biological_Process_2023,Negative Regulation Of DNA Recombination (GO:0045910),2/41,0.0406513889726385,0.1410057133916598,0,0,6.595071595071596,21.12218269948091,KAT5;MSH2
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),5/241,0.0407873047610958,0.1410560956321231,0,0,2.7511505219441013,8.801988072436023,PRKN;ATP6V0B;KAT5;AKT1;HTRA2
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),3/98,0.0413702850258014,0.1426476890207158,0,0,4.076160990712074,12.983357044902624,HDAC2;MALSU1;MRPL13
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),2/42,0.0424701470307495,0.1455761381997964,0,0,6.42987012987013,20.311663147532183,KAT5;SUV39H1
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),2/42,0.0424701470307495,0.1455761381997964,0,0,6.42987012987013,20.311663147532183,CHEK1;NBN
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),23/2028,0.042925995800923,0.1467059032960958,0,0,1.53862336639604,4.844013592879295,PRKN;HDAC4;NPM1;HDAC2;HDAC3;PARP1;TRRAP;PRKDC;TNKS;HDAC1;UHRF1;SUV39H1;CTCF;SOD2;PPM1D;HDAC9;KAT2A;BCLAF1;KAT5;SIN3A;RUVBL1;DNMT3B;MCPH1
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),2/44,0.0461970431225958,0.1491137891901566,0,0,6.123067408781695,18.8274494354999,ABRAXAS1;SMC1A
GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),2/44,0.0461970431225958,0.1491137891901566,0,0,6.123067408781695,18.8274494354999,HDAC3;CPSF6
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),2/44,0.0461970431225958,0.1491137891901566,0,0,6.123067408781695,18.8274494354999,HDAC2;AKT1
GO_Biological_Process_2023,Negative Regulation Of Centriole Replication (GO:0046600),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,KAT2A
GO_Biological_Process_2023,rDNA Heterochromatin Formation (GO:0000183),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,SUV39H1
GO_Biological_Process_2023,Glutathione Biosynthetic Process (GO:0006750),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,GCLC
GO_Biological_Process_2023,Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,PRKN
GO_Biological_Process_2023,Establishment Of Mitotic Sister Chromatid Cohesion (GO:0034087),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,SMC1A
GO_Biological_Process_2023,Positive Regulation Of Helicase Activity (GO:0051096),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,MSH2
GO_Biological_Process_2023,Meiotic DNA Double-Strand Break Formation (GO:0042138),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,MRE11
GO_Biological_Process_2023,Ribosomal Small Subunit Export From Nucleus (GO:0000056),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,NPM1
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,HTRA2
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),3/102,0.0456776584523423,0.1491137891901566,0,0,3.9106753812636166,12.068915086433094,PRKN;CASP8;HTRA2
GO_Biological_Process_2023,G-quadruplex DNA Unwinding (GO:0044806),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,WRN
GO_Biological_Process_2023,RIG-I Signaling Pathway (GO:0039529),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,PHB2
GO_Biological_Process_2023,DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),2/43,0.04431888899254,0.1491137891901566,0,0,6.2727272727272725,19.54797791139511,WRN;RAD51
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,HDAC9
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,SOD2
GO_Biological_Process_2023,Ribosomal Large Subunit Export From Nucleus (GO:0000055),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,NPM1
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),1/6,0.0459022343700219,0.1491137891901566,0,0,25.598709677419357,78.87580619532028,PRKN
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),3/104,0.0479115752011055,0.1539859500974976,0,0,3.832847990681421,11.645718245233036,MRE11;XRCC5;NBN
GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),2/45,0.0481040446518,0.1539859500974976,0,0,5.980368468740561,18.146764399223105,TNKS;XRCC5
GO_Biological_Process_2023,Chromosome Organization (GO:0051276),2/45,0.0481040446518,0.1539859500974976,0,0,5.980368468740561,18.146764399223105,MSH2;H3C1
GO_Biological_Process_2023,Cellular Response To Potassium Ion (GO:0035865),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,DLG4
GO_Biological_Process_2023,Response To UV-C (GO:0010225),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,WRN
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,KAT5
GO_Biological_Process_2023,Response To Hydroperoxide (GO:0033194),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,XRCC1
GO_Biological_Process_2023,Response To Potassium Ion (GO:0035864),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,DLG4
GO_Biological_Process_2023,Sulfur Amino Acid Biosynthetic Process (GO:0000097),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,MTHFR
GO_Biological_Process_2023,Positive Regulation Of Isomerase Activity (GO:0010912),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,UHRF1
GO_Biological_Process_2023,Regulation Of Dopamine Metabolic Process (GO:0042053),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,PRKN
GO_Biological_Process_2023,Positive Regulation Of Meiotic Nuclear Division (GO:0045836),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,PRDM9
GO_Biological_Process_2023,Postsynaptic Neurotransmitter Receptor Diffusion Trapping (GO:0098970),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,DLG4
GO_Biological_Process_2023,Protein K27-linked Ubiquitination (GO:0044314),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,PRKN
GO_Biological_Process_2023,Protein Localization To Nucleolus (GO:1902570),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,WRN
GO_Biological_Process_2023,Methionine Metabolic Process (GO:0006555),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,MTHFR
GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,KAT5
GO_Biological_Process_2023,Negative Regulation Of Circadian Rhythm (GO:0042754),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,SIN3A
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Fiber Development (GO:0048742),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,HDAC9
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Differentiation (GO:1902107),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,PRKDC
GO_Biological_Process_2023,Cardiac Muscle Hypertrophy (GO:0003300),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,HDAC4
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),2/47,0.0520023654768138,0.155359726531238,0,0,5.713997113997114,16.893238600162057,ATP5IF1;TERF2
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,PRKN
GO_Biological_Process_2023,Nucleolar Chromatin Organization (GO:1990700),1/7,0.0533464121221721,0.155359726531238,0,0,21.33118279569893,62.52059939552601,SUV39H1
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),2/47,0.0520023654768138,0.155359726531238,0,0,5.713997113997114,16.893238600162057,KAT5;HDAC9
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),2/47,0.0520023654768138,0.155359726531238,0,0,5.713997113997114,16.893238600162057,CHEK1;RPS20
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),2/47,0.0520023654768138,0.155359726531238,0,0,5.713997113997114,16.893238600162057,HDAC1;AKT1
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),2/47,0.0520023654768138,0.155359726531238,0,0,5.713997113997114,16.893238600162057,PRKN;UHRF1
